2,22,0,0,0,0,1,1,1,0,1,12,10,3,6,3,11,0,0,-1,0,0,0,0,2,0,0
71,22,0,1,0,0,0,1,0,0,0,8,8,2,1,0,14,0,0,-1,0,1,0,0,3,0,0
63,22,0,1,0,0,0,0,0,0,1,6,4,0,2,1,4,0,0,-1,0,0,0,0,5,0,0
27,22,0,1,0,0,0,0,0,1,0,8,6,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
37,22,0,1,0,0,0,1,1,0,0,2,1,1,0,2,0,0,0,-1,0,0,1,0,5,0,0
35,22,0,1,0,0,1,0,0,0,1,7,13,2,0,14,1,0,0,-1,0,0,0,0,4,0,0
3,22,0,1,0,0,0,1,0,0,1,14,2,2,4,3,0,0,0,-1,0,0,0,3,2,0,0
42,22,0,1,0,0,0,0,0,0,1,9,5,5,6,1,5,0,0,-1,0,0,0,0,3,0,0
69,22,0,1,0,0,1,0,1,0,0,9,13,2,0,1,16,1,1,2,0,0,0,0,0,0,0
17,22,0,0,0,0,0,0,1,0,1,4,7,0,1,5,3,0,0,2,1,0,0,2,5,0,0
57,23,0,0,0,0,0,0,0,0,1,5,1,5,0,1,4,0,0,-1,0,0,0,2,2,0,0
19,23,0,0,0,0,0,0,0,0,1,7,5,3,1,8,1,0,0,-1,0,0,0,0,5,0,0
9,23,0,0,0,0,0,0,0,0,0,9,8,1,0,15,0,0,0,-1,0,0,0,0,3,0,0
45,23,0,0,0,0,2,0,1,0,1,12,6,2,1,0,15,0,0,-1,0,0,0,0,4,0,0
39,23,0,1,0,0,1,0,0,0,0,5,14,1,3,0,11,0,0,-1,0,0,0,0,1,0,0
61,23,0,0,0,0,0,2,0,0,1,12,3,2,0,7,1,0,0,-1,0,0,0,0,5,0,0
41,23,0,0,0,0,1,1,1,0,0,7,4,5,0,2,8,0,1,0,1,0,0,0,5,1,0
52,23,0,0,0,0,1,1,1,0,1,11,8,3,3,8,0,0,0,-1,0,0,0,0,3,0,0
51,23,0,0,0,0,1,0,1,0,0,4,3,0,3,3,0,0,0,-1,0,0,0,0,2,0,0
15,23,0,1,0,0,1,0,0,0,1,13,2,1,7,3,3,0,0,-1,0,0,0,0,3,0,0
32,23,0,1,0,0,0,0,1,0,0,10,9,3,0,0,18,0,0,-1,0,0,0,0,1,0,0
34,23,0,0,0,0,1,1,0,0,1,10,13,1,0,0,22,0,0,-1,0,0,0,0,5,0,0
67,24,0,1,0,0,0,1,0,0,1,3,10,0,0,8,3,0,0,0,1,0,0,2,0,0,0
17,24,0,1,0,0,0,1,1,0,1,13,11,2,0,0,22,0,0,-1,0,0,0,0,3,0,0
78,24,0,0,0,1,1,0,0,1,1,8,9,0,-11,2,-3,0,0,-1,0,0,0,0,0,0,0
25,24,0,1,0,0,0,1,0,0,1,2,3,1,0,0,4,0,0,-1,0,0,0,0,5,0,0
69,24,0,1,0,0,0,0,1,0,0,4,2,4,1,4,0,0,0,-1,0,0,0,2,4,0,0
15,24,0,0,0,0,0,2,1,0,1,8,6,4,4,1,8,0,0,-1,0,0,0,0,4,0,0
66,24,0,1,0,1,0,0,0,0,0,11,4,0,6,4,2,0,0,-1,0,0,0,0,3,0,0
22,24,0,1,0,0,1,0,1,0,1,8,1,2,1,0,6,0,0,-1,0,1,0,0,2,0,0
38,24,0,1,0,0,0,1,0,0,1,10,5,5,0,5,8,0,0,-1,0,0,0,0,4,0,0
74,24,0,1,0,0,0,1,1,0,0,12,6,3,1,0,7,0,0,-1,0,0,0,0,4,0,0
43,24,0,0,0,0,0,2,0,0,0,11,12,3,2,1,14,0,0,-1,0,1,0,0,4,0,0
40,24,0,0,0,0,0,2,1,0,1,13,13,0,2,14,4,0,0,-1,0,0,0,0,1,0,0
29,25,0,0,0,0,0,0,0,0,1,9,3,0,3,4,1,1,0,0,1,0,0,0,2,0,0
1,25,0,0,0,0,0,0,0,1,0,12,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
22,25,0,0,0,0,0,0,0,0,0,13,1,5,0,2,8,0,0,-1,0,0,0,0,1,0,0
13,25,0,0,0,0,0,0,0,0,1,11,9,4,4,5,10,0,0,-1,0,0,0,0,1,0,0
61,25,0,0,0,0,0,0,0,0,1,10,2,4,2,1,7,0,0,-1,0,0,0,2,4,1,0
54,25,0,0,0,0,0,0,0,0,0,8,10,1,8,0,8,0,0,-1,0,0,0,0,3,0,0
16,25,0,0,0,0,0,0,0,0,1,4,1,2,0,1,3,0,0,0,1,0,0,2,4,0,0
51,25,0,0,0,0,0,0,0,0,1,11,6,3,1,6,7,0,0,-1,0,1,0,0,3,0,0
10,25,0,0,0,0,0,0,0,0,1,14,6,1,7,5,0,0,0,-1,0,0,0,0,0,0,0
69,25,0,0,0,0,0,0,0,0,0,0,13,2,0,7,5,0,0,-1,0,0,0,0,0,0,0
39,25,0,0,0,0,0,0,0,0,1,3,0,4,0,0,2,0,0,-1,0,0,0,1,1,0,0
62,25,0,0,0,0,0,0,0,0,0,4,4,1,0,3,4,0,0,-1,0,0,0,0,4,0,0
38,26,0,0,0,0,0,0,0,0,1,13,9,3,10,3,5,0,0,-1,0,0,0,0,5,0,0
44,26,0,1,0,0,0,0,1,1,0,3,6,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
20,26,0,1,0,0,1,0,1,0,0,9,13,2,10,1,9,0,0,-1,0,0,0,0,0,0,0
58,26,0,0,0,0,2,0,1,0,0,13,6,5,1,10,0,0,0,-1,0,0,0,0,4,0,0
74,26,0,1,0,0,0,1,1,0,0,12,7,0,0,0,17,0,0,-1,0,0,0,0,0,0,0
2,26,0,1,0,0,0,0,0,0,0,13,3,0,1,2,11,0,0,-1,0,0,0,0,1,0,0
72,26,0,1,0,0,0,1,1,0,0,5,8,0,7,2,3,0,0,-1,0,0,0,0,5,0,0
39,26,0,1,1,0,0,2,1,0,1,1,6,3,1,1,3,0,0,-1,0,0,0,0,0,0,0
32,26,0,0,0,0,0,2,0,0,0,2,5,5,0,2,4,0,0,-1,0,0,0,3,2,0,0
49,26,0,0,0,0,0,2,0,0,0,2,3,3,1,0,3,0,0,-1,0,0,0,3,5,0,0
18,26,0,0,2,0,1,1,1,0,0,10,7,3,1,9,3,0,0,-1,0,0,0,0,4,0,0
30,26,0,1,0,0,0,1,0,0,1,9,10,5,1,14,1,0,0,-1,0,0,0,2,0,0,0
52,27,0,0,0,0,0,0,0,0,1,13,9,3,0,15,6,0,0,-1,0,0,0,0,3,0,1
40,27,0,0,0,0,0,0,0,0,1,8,8,3,1,6,4,0,0,-1,0,0,0,0,1,0,0
11,27,0,0,0,0,0,0,0,0,0,6,2,1,1,0,6,0,0,-1,0,0,0,0,1,0,0
34,27,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,0,0,-1,0,0,0,0,1,0,1
28,27,0,0,0,0,0,0,0,0,0,8,1,0,2,3,2,0,0,-1,0,0,0,0,2,0,0
66,27,0,0,0,0,0,0,0,0,0,9,1,3,0,3,6,0,0,-1,0,0,0,0,5,0,0
80,27,0,0,0,0,0,0,0,0,0,7,8,5,0,11,2,0,0,-1,0,0,0,0,5,0,0
5,27,0,0,0,0,0,0,0,0,1,9,12,2,3,7,10,0,0,-1,0,0,0,0,4,0,0
10,27,0,0,0,0,0,0,0,0,0,7,4,5,0,2,3,0,0,-1,0,0,0,0,0,0,0
7,27,0,0,0,0,0,0,0,0,1,14,11,2,0,3,21,0,0,-1,0,0,0,0,3,0,0
14,27,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,-1,0,0,0,1,2,0,0
43,27,0,0,0,0,0,0,0,0,1,11,2,4,2,8,1,0,0,-1,0,0,0,0,5,0,0
77,28,0,0,0,0,0,0,0,0,0,12,1,2,1,0,11,0,0,-1,0,0,0,0,0,0,0
4,28,0,0,0,0,0,2,1,0,0,5,11,1,2,12,1,0,0,-1,0,0,0,0,2,0,0
55,28,0,0,0,1,1,0,1,1,0,7,9,0,-8,-8,-2,0,0,-1,0,0,0,0,0,0,0
26,28,0,0,0,0,0,1,1,0,1,2,3,5,0,0,4,1,0,2,0,0,0,1,4,0,0
42,28,0,1,0,0,0,1,0,0,0,10,3,5,0,1,11,0,0,-1,0,0,0,0,4,0,0
70,28,0,0,0,0,1,0,1,0,0,12,5,4,2,0,12,0,0,-1,0,0,0,0,3,0,0
12,28,0,0,0,1,1,0,1,1,1,11,6,0,0,-4,-4,0,0,-1,0,0,0,0,0,0,0
5,28,0,1,0,0,0,1,1,0,0,7,4,0,0,6,3,0,0,-1,0,0,1,0,2,0,0
37,28,0,0,0,0,1,1,0,1,0,11,5,0,-12,-2,-9,0,0,-1,0,0,0,0,0,0,0
59,28,0,1,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
22,28,0,1,0,0,0,1,1,0,1,10,7,4,1,3,9,0,0,-1,0,0,0,0,0,0,0
46,28,0,0,0,0,0,2,0,0,1,0,3,2,0,1,1,0,0,-1,0,0,0,0,1,0,0
32,29,0,0,0,0,0,0,0,0,0,10,11,4,5,0,9,0,0,-1,0,0,0,0,4,0,0
56,29,0,0,0,0,0,0,0,0,1,6,3,5,1,3,4,0,0,-1,0,0,0,0,3,0,0
66,29,0,0,0,0,0,0,0,0,1,6,11,0,4,2,9,0,0,-1,0,0,0,1,4,0,0
44,29,0,0,0,0,0,0,0,0,0,6,12,3,11,1,2,0,0,-1,0,0,0,0,3,0,0
70,29,0,1,0,0,1,0,0,0,1,9,6,0,1,7,3,0,0,-1,0,0,0,0,5,0,0
1,29,0,0,0,0,0,2,0,0,0,6,4,0,1,7,1,0,0,-1,0,0,0,0,4,0,0
54,29,0,1,0,1,0,0,1,0,0,1,2,5,0,2,0,0,0,-1,0,0,0,0,5,0,0
22,29,0,1,0,0,1,0,0,0,0,1,9,1,1,7,1,0,0,-1,0,0,0,0,3,0,0
80,29,0,1,0,1,0,0,1,0,0,5,4,4,0,1,7,0,0,-1,0,0,0,0,5,0,0
27,29,0,0,0,0,0,0,0,0,0,12,9,3,6,3,2,0,0,-1,0,0,0,0,1,0,0
18,29,0,0,0,0,0,0,1,0,0,13,8,4,2,7,11,1,0,2,1,0,0,0,1,0,0
37,29,0,1,0,0,0,0,0,0,1,3,4,5,3,0,1,0,0,-1,0,0,0,0,1,0,0
9,30,0,0,0,0,0,0,0,0,1,7,13,0,0,1,18,0,0,-1,0,0,0,0,1,0,0
42,30,0,0,0,0,0,0,0,0,0,8,10,5,4,1,11,0,0,-1,0,0,0,1,2,0,0
55,30,0,0,0,0,0,0,0,0,1,8,8,5,0,7,8,0,0,-1,0,0,0,0,4,0,0
59,30,0,0,0,0,0,0,0,1,1,10,8,0,3,-8,-6,0,0,-1,0,0,0,0,0,0,0
10,30,0,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
77,30,0,0,0,0,0,0,0,0,0,7,11,3,0,6,5,0,0,-1,0,0,0,2,5,0,0
6,30,0,0,0,0,0,0,0,0,0,13,12,3,3,18,1,0,0,-1,0,0,0,0,3,0,0
46,30,0,0,0,0,0,0,0,0,0,12,4,1,0,3,11,0,0,-1,0,0,0,0,0,0,0
16,30,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0
76,30,0,0,0,0,0,0,0,0,0,14,13,4,0,9,5,0,0,-1,0,0,0,0,3,0,0
53,30,0,0,0,0,0,0,0,0,1,9,2,3,0,7,1,0,0,-1,0,0,0,0,1,0,0
35,30,0,0,0,0,0,0,0,0,1,3,2,0,0,2,1,0,0,-1,0,0,0,0,2,0,0
3,31,0,0,0,0,0,0,0,0,1,4,10,0,2,10,1,0,0,-1,0,0,0,0,5,0,0
72,31,0,0,0,0,0,2,0,0,1,3,11,5,0,9,1,0,0,-1,0,0,0,0,3,0,0
49,31,0,1,0,0,0,0,1,0,0,4,3,4,0,1,3,0,1,0,1,0,0,0,4,0,0
34,31,0,1,0,0,0,1,0,0,0,3,12,4,0,5,4,0,0,-1,0,0,0,0,1,0,0
28,31,0,1,0,0,0,1,1,0,1,8,6,0,1,4,2,0,0,-1,0,0,0,0,3,0,0
66,31,0,0,0,0,0,2,0,0,1,11,8,5,0,2,15,0,0,-1,0,0,0,1,5,0,0
46,31,0,1,0,0,0,1,1,0,1,5,11,3,0,1,14,0,0,-1,0,1,0,2,0,0,0
57,31,0,0,0,0,2,0,1,0,1,9,11,1,4,2,5,0,0,-1,0,0,0,0,4,0,0
36,31,0,1,0,0,0,0,1,0,1,10,13,4,1,4,9,0,0,1,1,0,0,0,3,0,0
24,31,0,1,0,0,1,0,1,0,1,10,10,4,1,14,3,0,0,2,1,0,0,0,5,0,0
42,31,0,1,0,0,0,1,0,0,1,13,0,4,1,3,7,0,0,-1,0,0,0,0,5,0,0
4,31,0,1,0,0,0,1,0,0,0,3,13,2,0,7,8,0,0,-1,0,0,0,0,2,0,0
22,32,0,0,0,0,0,0,0,0,1,10,3,2,0,0,11,0,0,-1,0,0,0,0,1,0,0
76,32,0,0,0,0,0,0,0,0,0,0,10,1,1,4,2,0,0,-1,0,0,0,0,3,0,0
6,32,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,-1,0,0,0,0,4,0,0
44,32,0,0,0,0,0,0,0,0,0,11,3,3,0,9,4,0,0,-1,0,0,0,0,0,0,0
54,32,0,0,0,0,0,0,0,0,0,3,9,2,2,5,4,0,0,-1,0,0,0,0,0,0,0
37,32,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,-1,0,0,0,2,5,0,0
13,32,0,0,0,0,0,0,0,0,1,0,9,0,0,2,5,0,0,-1,0,0,0,0,5,0,0
59,32,0,0,0,0,0,0,0,0,0,7,5,1,2,6,3,0,0,-1,0,0,0,3,2,0,0
10,32,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,0,0,-1,0,0,0,0,3,0,0
63,32,0,0,0,0,0,0,0,0,0,0,8,4,3,2,2,0,0,-1,0,0,0,0,4,0,0
78,32,0,0,0,0,0,0,0,0,1,5,2,3,0,3,2,0,0,-1,0,0,0,0,5,0,0
2,32,0,0,0,0,0,0,0,0,1,7,6,2,0,7,5,0,0,-1,0,0,0,0,5,0,0
23,33,0,0,0,0,0,0,0,0,0,12,6,5,0,7,3,0,0,-1,0,0,0,0,2,0,0
78,33,0,0,0,0,0,0,0,0,1,0,5,2,0,1,3,0,0,-1,0,0,0,1,0,0,0
16,33,0,0,0,0,0,0,0,0,1,4,5,2,1,2,5,0,0,-1,0,0,0,0,4,0,0
28,33,0,0,0,0,0,0,0,0,0,7,9,0,7,6,2,0,0,-1,0,0,1,3,3,0,0
13,33,0,0,0,0,0,0,0,0,0,11,4,3,0,0,12,0,0,-1,0,0,0,0,0,0,0
66,33,0,1,0,0,0,0,1,0,1,4,12,5,1,14,0,0,0,-1,0,0,0,0,1,0,0
70,33,0,1,0,0,0,1,1,0,1,13,7,0,3,0,9,0,0,-1,0,0,0,0,4,0,0
71,33,0,1,0,0,0,1,0,0,1,10,0,4,0,2,7,0,0,-1,0,0,0,0,0,0,0
20,33,0,1,0,0,0,1,1,0,0,12,8,4,1,3,13,0,0,-1,0,0,0,0,0,0,0
50,33,0,1,0,0,0,1,1,0,1,8,8,4,3,1,10,0,0,-1,0,0,0,3,4,0,0
51,33,0,1,0,0,1,0,1,0,1,5,12,3,6,0,6,0,0,-1,0,0,0,2,3,0,0
34,33,0,0,0,0,0,2,0,0,0,13,1,5,4,0,5,0,0,-1,0,0,0,0,1,0,0
6,34,0,0,0,0,0,0,0,0,1,6,6,3,0,5,6,0,0,-1,0,0,0,0,4,0,0
74,34,0,0,0,0,0,0,0,0,1,1,12,0,3,0,0,0,0,0,1,0,0,0,4,0,0
68,34,0,0,0,0,0,0,0,0,0,8,14,4,2,4,15,0,0,-1,0,0,0,0,1,0,0
42,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,-1,0,0,0,0,0,0,0
75,34,0,0,0,0,0,0,0,0,0,4,9,0,0,0,10,0,0,-1,0,0,0,0,4,0,0
30,34,0,0,0,0,1,0,0,0,1,5,2,0,2,0,4,0,0,-1,0,0,0,0,3,0,0
25,34,0,1,0,0,0,1,0,0,1,0,14,2,0,6,5,0,0,-1,0,0,0,0,2,0,0
4,34,0,0,0,0,0,2,0,0,0,13,1,0,0,4,9,0,0,-1,0,0,0,0,3,0,0
60,34,0,0,0,0,1,1,1,0,0,6,13,3,0,0,14,0,0,-1,0,0,0,0,3,0,0
77,34,0,0,0,1,0,1,1,0,1,1,6,2,0,4,1,0,0,-1,0,0,0,2,5,1,0
16,34,0,1,0,0,0,1,1,0,1,6,14,1,0,16,3,0,0,-1,0,0,0,0,3,0,0
57,34,0,1,0,1,0,0,0,1,0,11,4,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
15,35,0,1,0,1,0,0,1,0,0,6,13,1,3,0,7,0,0,-1,0,0,0,0,2,0,0
18,35,0,0,0,0,0,2,0,1,0,9,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
19,35,0,1,0,0,1,0,0,0,1,12,14,2,2,6,14,0,0,-1,0,0,0,0,0,0,0
32,35,0,0,0,1,0,0,1,0,0,1,8,1,1,0,7,0,0,-1,0,0,0,0,4,0,0
47,35,0,0,0,0,0,2,1,0,1,3,5,3,1,0,5,0,0,-1,0,0,0,0,3,0,0
27,35,0,0,0,0,0,2,0,0,0,2,11,1,2,0,9,0,0,-1,0,0,0,0,1,0,0
75,35,0,0,0,0,2,0,0,0,0,3,8,0,0,0,10,0,0,0,1,0,0,0,5,0,0
6,35,0,1,0,0,0,1,0,0,1,0,12,0,0,11,0,0,0,-1,0,0,0,2,5,0,0
62,35,0,0,0,0,2,0,1,0,1,11,14,1,0,10,14,0,0,-1,0,0,0,0,5,0,0
79,35,0,1,0,1,0,0,0,0,0,9,14,3,8,2,12,0,0,-1,0,0,0,2,3,0,0
38,35,0,1,0,0,0,1,1,0,0,11,1,2,1,7,1,0,0,-1,0,0,0,0,2,0,0
58,35,0,0,0,0,0,1,0,0,0,3,11,2,0,0,11,0,0,-1,0,0,0,0,3,0,0
4,36,0,0,0,0,0,0,0,0,0,10,1,4,1,5,1,0,0,-1,0,0,0,0,2,0,0
56,36,0,0,0,0,0,0,0,0,1,9,0,2,0,1,6,0,0,-1,0,0,0,0,1,0,0
35,36,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,0,0,-1,0,0,0,0,4,0,0
63,36,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
79,36,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,-1,0,0,0,3,4,0,0
66,36,0,0,0,0,0,0,0,0,0,0,14,2,12,1,0,0,0,-1,0,0,0,0,5,0,0
52,36,0,0,0,0,0,0,0,0,1,2,2,1,0,0,3,0,0,0,1,0,0,0,2,0,0
12,36,0,1,0,0,1,0,0,0,1,12,3,1,6,0,7,0,0,0,1,0,0,0,1,0,0
61,36,0,0,0,0,1,1,0,0,1,14,3,2,0,3,8,0,0,-1,0,0,0,0,0,0,0
72,36,0,0,0,1,0,1,1,0,1,12,10,2,0,16,2,0,0,-1,0,0,0,2,2,0,0
47,36,0,1,0,0,0,1,1,0,1,13,8,0,2,1,16,0,0,-1,0,0,0,0,1,0,0
22,36,0,0,0,0,0,2,0,0,0,10,11,3,0,0,20,0,0,-1,0,0,0,0,5,0,0
28,37,0,0,0,0,0,2,1,0,0,8,6,3,0,0,13,0,0,-1,0,0,0,0,2,0,0
17,37,0,1,0,0,0,0,1,0,1,7,3,4,0,2,6,0,0,-1,0,0,0,0,1,0,0
3,37,0,1,0,0,0,0,1,0,1,12,3,1,0,3,11,0,0,-1,0,0,0,0,1,0,0
69,37,0,1,0,0,0,1,0,0,1,13,11,5,2,4,5,0,0,-1,0,0,0,0,4,0,0
70,37,0,1,1,0,0,0,1,0,1,3,8,4,5,1,0,0,0,-1,0,1,0,0,1,0,0
21,37,0,1,0,0,0,1,1,0,0,13,4,5,0,10,6,0,0,-1,0,0,0,0,0,0,0
38,37,0,0,0,0,0,2,0,0,1,1,6,1,0,0,6,0,0,-1,0,0,0,0,1,0,0
55,37,0,1,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
2,37,0,0,0,0,1,1,1,0,0,2,7,0,0,5,2,0,0,-1,0,0,0,0,0,0,0
44,37,0,0,0,0,1,1,1,0,0,4,7,3,3,1,3,0,0,-1,0,0,0,0,3,0,0
58,37,0,1,0,1,0,0,1,0,1,13,7,4,0,5,4,0,0,-1,0,0,0,0,5,0,0
41,37,0,0,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
28,38,0,0,0,0,0,0,0,1,0,12,9,0,-8,0,-2,0,0,-1,0,0,0,0,0,0,0
42,38,0,0,0,0,0,0,0,0,0,12,1,1,0,1,11,0,0,-1,0,0,0,0,2,0,0
10,38,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0,0,-1,0,0,0,2,0,0,0
30,38,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
16,38,0,1,0,0,0,1,1,0,0,3,8,4,4,5,0,0,0,-1,0,0,0,0,3,0,0
45,38,0,0,0,1,0,0,0,0,1,1,12,5,0,2,7,0,0,-1,0,0,0,0,4,0,0
46,38,0,1,0,0,0,1,0,0,1,5,7,1,0,6,4,0,0,-1,0,0,0,0,5,0,0
59,38,0,1,0,0,0,1,1,0,0,0,8,2,0,0,7,0,0,-1,0,0,0,0,2,0,0
26,38,0,0,0,1,0,1,0,0,0,7,7,3,6,2,2,0,0,-1,0,0,0,0,0,0,0
75,38,0,0,0,0,0,2,1,0,0,11,7,5,1,0,13,0,0,-1,0,0,0,0,0,0,0
40,38,0,0,0,1,0,0,1,0,1,0,11,3,0,7,3,0,0,-1,0,0,0,0,3,0,0
58,38,0,0,0,0,0,2,0,0,0,2,12,1,0,0,13,0,0,-1,0,0,0,0,2,0,0
37,39,0,0,0,0,0,0,0,0,1,0,10,2,2,1,5,0,0,-1,0,0,0,0,2,0,0
65,39,0,0,0,0,0,0,0,0,1,14,3,4,1,11,3,0,0,-1,0,0,0,0,1,0,0
74,39,0,0,0,0,0,2,0,1,1,12,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
15,39,0,0,0,1,0,1,0,0,0,10,14,1,0,1,18,0,0,-1,0,0,0,2,5,0,0
24,39,0,1,0,0,0,0,0,0,1,8,13,1,1,18,1,0,0,-1,0,0,0,0,5,0,0
59,39,0,0,0,1,0,1,1,0,1,4,11,5,0,4,10,0,0,-1,0,0,0,0,2,0,0
73,39,0,1,0,0,0,1,1,0,0,14,6,4,1,2,16,0,0,-1,0,0,0,1,0,0,0
40,39,0,0,0,0,1,1,1,0,0,14,8,3,1,3,15,0,0,-1,0,0,0,2,5,0,0
4,39,0,0,0,0,1,1,0,0,0,2,13,4,0,0,14,0,0,-1,0,0,0,2,2,0,0
23,39,0,1,0,0,1,0,1,0,1,0,14,2,0,1,11,0,0,-1,0,0,0,0,0,0,0
44,39,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
46,39,0,1,0,0,0,1,1,0,0,11,10,1,2,3,8,0,0,-1,0,0,0,3,2,0,0
66,40,0,0,0,0,0,0,0,0,0,5,2,0,0,2,4,0,0,-1,0,0,0,0,0,0,0
22,40,0,0,0,0,2,0,1,0,1,5,0,4,0,0,4,0,0,-1,0,0,0,0,3,0,0
59,40,0,1,0,1,0,0,1,0,1,3,5,5,0,1,6,0,0,-1,0,0,0,0,4,0,0
76,40,0,0,0,1,0,1,0,0,1,10,9,4,2,3,10,0,0,-1,0,0,0,0,2,0,0
8,40,0,1,0,0,0,1,0,0,0,4,14,1,0,9,4,0,0,-1,0,0,0,0,2,0,0
20,40,0,0,2,0,4,0,0,0,0,2,0,1,0,1,0,0,0,-1,0,0,0,0,3,0,0
48,40,0,0,0,1,0,1,0,0,0,8,14,0,13,2,4,0,0,-1,0,0,0,0,4,0,0
78,40,0,0,0,0,0,1,1,0,0,5,7,5,0,4,4,0,0,-1,0,0,0,0,0,0,0
18,40,0,0,0,1,1,0,0,0,0,12,3,2,0,0,7,0,0,-1,0,0,0,2,2,0,0
79,40,0,1,0,0,0,1,0,0,0,2,6,0,0,0,7,0,0,-1,0,0,0,0,0,0,0
5,40,0,0,0,0,0,2,0,0,0,1,1,5,0,0,1,0,0,-1,0,0,1,0,5,0,0
32,40,0,1,0,1,0,0,1,0,0,11,2,4,2,6,1,0,0,-1,0,0,0,0,3,0,0
